Id;TipoOperacion;Region;Comuna;EstaPublicada;EstaEliminada;CodigoPropiedad;Dormitorios;Banos;AñoConstruccion;FechaPublicacionDespliegue;MetrosUtiles;MetrosConstruidos;MetrosTerreno;MetrosTerraza;PrecioDesde;PrecioHasta;PrecioPesos;PrecioUF;Latitud;Longitud;CantidadVisitas;CantidadFavoritos;CantidadInteresados;Exitosa;NombreCorredora;UriFicha
199169;Venta Nuevo;Metropolitana;Maipú;true;false;;3;3;0;31-05-2013;84.0;84.0;112.0;0.0;3370.0;3370.0;9.2896712E7;3370.0;-33.539675;-70.791685;41566;36;7549;true;;
506346;Venta Nuevo;Metropolitana;Macul;true;false;;3;3;0;28-01-2016;98.44;98.44;113.37;0.0;4842.0;4842.0;1.33473555E8;4842.0;-33.491239;-70.585875;8938;23;2439;true;;
971134;Venta Nuevo;Biobío;San Pedro de la Paz;true;false;;3;2;0;19-03-2018;115.0;115.0;115.0;0.0;1820.0;1820.0;5.0169737E7;1820.0;-36.897632;-73.148292;763;3;206;true;;
1134221;Venta Nuevo;Metropolitana;Macul;true;false;;3;2;0;10-12-2018;70.0;70.0;70.0;0.0;3618.0;3618.0;9.9733028E7;3618.0;-33.49588;-70.588337;267;2;92;true;;www.delsolconstrucciones.cl/wp-content/uploads/2017/06/PROYECTO-INMOBILIARIO-JUNIO-2017-CONDOMINIO-S
972053;Venta Nuevo;Metropolitana;Las Condes;true;false;;4;3;0;20-03-2018;250.54;250.54;475.0;0.0;25881.0;25881.0;7.1343021E8;25881.0;-33.388403;-70.517663;1364;4;338;true;;
1132035;Venta Nuevo;Metropolitana;Colina;true;false;;2;3;0;06-12-2018;95.33;95.33;149.05;0.0;4504.0;4504.0;1.24156318E8;4504.0;-33.205267;-70.655891;149;0;48;true;;http://garciabruce.cl/alihuen.php
1010633;Venta Nuevo;Metropolitana;La Reina;true;false;;4;3;0;15-05-2018;139.0;139.0;139.0;0.0;12100.0;12100.0;3.33546059E8;12100.0;-33.438312;-70.5682695;767;2;146;true;;
292888;Venta Nuevo;Valparaiso;Villa Alemana;true;false;;3;3;0;21-10-2014;80.0;80.0;80.0;0.0;2690.0;2690.0;7.4151975E7;2690.0;-33.05352;-71.351958;6291;8;948;true;;
454192;Venta Nuevo;Metropolitana;La Reina;true;false;;3;3;0;19-10-2015;140.0;140.0;297.1;0.0;12600.0;12600.0;3.47328954E8;12600.0;-33.446127;-70.549093;3523;12;570;true;;
405425;Venta Nuevo;Valparaiso;La Cruz;true;false;;3;2;0;01-07-2015;80.0;80.0;200.0;0.0;3350.0;3350.0;9.2345396E7;3350.0;-32.836604;-71.22823;2422;2;350;true;;
